line_id,investor_id,date,type,deal_id,amount,currency,reference_id
LN01248,INV103,2025-09-25,Structuring Fee,DEAL003,-600.0,USD,FEE0245
LN01249,INV103,2026-01-15,Management Fee,DEAL002,-1440.0,USD,FEE0094
LN01250,INV103,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0095
LN01251,INV103,2026-01-15,Management Fee,DEAL004,-345.0,GBP,FEE0364
LN01252,INV103,2026-01-15,Admin Fee,DEAL004,-450.0,USD,FEE0365
LN01253,INV103,2026-01-15,Management Fee,DEAL006,-320.0,USD,FEE0484
LN01254,INV103,2026-01-15,Admin Fee,DEAL006,-450.0,USD,FEE0485
LN01255,INV103,2026-01-15,Management Fee,DEAL010,-640.0,GBP,FEE0761
LN01256,INV103,2026-01-15,Admin Fee,DEAL010,-450.0,USD,FEE0762
LN01257,INV104,2022-08-30,Capital Contribution,DEAL013,-28000.0,USD,CALL0418
LN01258,INV104,2022-08-30,Structuring Fee,DEAL013,-1120.0,USD,FEE0881
LN01259,INV104,2023-11-20,Capital Contribution,DEAL002,-27000.0,USD,CALL0041
LN01260,INV104,2023-11-20,Structuring Fee,DEAL002,-1080.0,USD,FEE0105
LN01261,INV104,2025-09-25,Capital Contribution,DEAL003,-34800.0,USD,CALL0085
LN01262,INV104,2025-09-25,Structuring Fee,DEAL003,-2320.0,USD,FEE0176
LN01263,INV104,2026-01-15,Management Fee,DEAL002,-540.0,USD,FEE0106
LN01264,INV104,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0107
LN01265,INV105,2023-05-19,Capital Contribution,DEAL016,-24000.0,EUR,CALL0552
LN01266,INV105,2023-05-19,Structuring Fee,DEAL016,-960.0,EUR,FEE1137
LN01267,INV105,2023-07-22,Capital Contribution,DEAL010,-950000.0,GBP,CALL0344
LN01268,INV105,2023-07-22,Structuring Fee,DEAL010,-38000.0,GBP,FEE0679
LN01269,INV105,2024-03-08,Capital Contribution,DEAL017,-68000.0,GBP,CALL0563
LN01270,INV105,2024-03-08,Structuring Fee,DEAL017,-2720.0,GBP,FEE1166
LN01271,INV105,2024-09-10,Capital Contribution,DEAL014,-21000.0,USD,CALL0502
LN01272,INV105,2024-09-10,Structuring Fee,DEAL014,-1680.0,USD,FEE1018
LN01273,INV105,2026-01-15,Management Fee,DEAL014,-840.0,USD,FEE1019
LN01274,INV105,2026-01-15,Admin Fee,DEAL014,-450.0,USD,FEE1020
LN01275,INV105,2026-01-15,Management Fee,DEAL016,-600.0,EUR,FEE1138
LN01276,INV105,2026-01-15,Admin Fee,DEAL016,-450.0,USD,FEE1139
LN01277,INV106,2021-09-01,Capital Contribution,DEAL005,-32000.0,USD,CALL0221
LN01278,INV106,2021-09-01,Structuring Fee,DEAL005,-1600.0,USD,FEE0398
LN01279,INV106,2021-11-05,Capital Contribution,DEAL007,-87000.0,EUR,CALL0298
LN01280,INV106,2021-11-05,Structuring Fee,DEAL007,-4350.0,EUR,FEE0591
LN01281,INV106,2022-12-05,Capital Contribution,DEAL020,-168000.0,USD,CALL0644
LN01282,INV106,2022-12-05,Structuring Fee,DEAL020,-6720.0,USD,FEE1372
LN01283,INV106,2023-05-19,Capital Contribution,DEAL016,-193000.0,EUR,CALL0549
LN01284,INV106,2023-05-19,Structuring Fee,DEAL016,-7720.0,EUR,FEE1128
LN01285,INV106,2023-07-22,Capital Contribution,DEAL010,-11000.0,GBP,CALL0366
LN01286,INV106,2023-07-22,Structuring Fee,DEAL010,-440.0,GBP,FEE0743
LN01287,INV106,2024-01-22,Capital Contribution,DEAL018,-64000.0,EUR,CALL0581
LN01288,INV106,2024-01-22,Structuring Fee,DEAL018,-2560.0,EUR,FEE1211
LN01289,INV106,2024-05-15,Capital Contribution,DEAL019,-40000.0,EUR,CALL0619
LN01290,INV106,2024-05-15,Structuring Fee,DEAL019,-1600.0,EUR,FEE1308
LN01291,INV106,2024-06-12,Capital Contribution,DEAL006,-48000.0,USD,CALL0273
LN01292,INV106,2024-06-12,Structuring Fee,DEAL006,-1920.0,USD,FEE0538
LN01293,INV106,2024-08-20,Exit Proceeds,DEAL007,119625.0,EUR,DIST0009
LN01294,INV106,2024-09-10,Capital Contribution,DEAL014,-13000.0,USD,CALL0482
LN01295,INV106,2024-09-10,Structuring Fee,DEAL014,-520.0,USD,FEE0993
LN01296,INV106,2024-11-18,Capital Contribution,DEAL021,-40000.0,USD,CALL0652
LN01297,INV106,2024-11-18,Structuring Fee,DEAL021,-2000.0,USD,FEE1392
LN01298,INV106,2025-01-10,Secondary Sale,DEAL020,106848.0,USD,DIST0033
LN01299,INV106,2025-09-25,Capital Contribution,DEAL003,-19800.0,USD,CALL0141
LN01300,INV106,2025-09-25,Structuring Fee,DEAL003,-1320.0,USD,FEE0248
LN01301,INV106,2026-01-15,Management Fee,DEAL006,-960.0,USD,FEE0539
LN01302,INV106,2026-01-15,Management Fee,DEAL014,-520.0,USD,FEE0994
LN01303,INV106,2026-01-15,Management Fee,DEAL020,-3360.0,USD,FEE1373
LN01304,INV107,2022-01-18,Capital Contribution,DEAL008,-74000.0,USD,CALL0310
LN01305,INV107,2022-01-18,Structuring Fee,DEAL008,-2960.0,USD,FEE0603
LN01306,INV107,2022-03-15,Capital Contribution,DEAL001,-71000.0,USD,CALL0020
LN01307,INV107,2022-03-15,Structuring Fee,DEAL001,-2840.0,USD,FEE0044
LN01308,INV107,2023-11-20,Capital Contribution,DEAL002,-124000.0,USD,CALL0030
LN01309,INV107,2023-11-20,Structuring Fee,DEAL002,-4960.0,USD,FEE0073
LN01310,INV107,2024-06-12,Capital Contribution,DEAL006,-22000.0,USD,CALL0253
LN01311,INV107,2024-06-12,Structuring Fee,DEAL006,-880.0,USD,FEE0486
LN01312,INV108,2024-01-22,Capital Contribution,DEAL018,-40000.0,EUR,CALL0592
LN01313,INV108,2024-01-22,Structuring Fee,DEAL018,-800.0,EUR,FEE1238
LN01314,INV108,2024-05-15,Capital Contribution,DEAL019,-44000.0,EUR,CALL0618
LN01315,INV108,2024-05-15,Structuring Fee,DEAL019,-1760.0,EUR,FEE1305
LN01316,INV108,2024-06-12,Capital Contribution,DEAL006,-38000.0,USD,CALL0266
LN01317,INV108,2024-06-12,Structuring Fee,DEAL006,-1520.0,USD,FEE0523
LN01318,INV108,2024-09-10,Capital Contribution,DEAL014,-52500.0,USD,CALL0506
LN01319,INV108,2024-09-10,Structuring Fee,DEAL014,-4200.0,USD,FEE1024
LN01320,INV108,2025-09-25,Capital Contribution,DEAL003,-11400.0,USD,CALL0149
LN01321,INV108,2025-09-25,Structuring Fee,DEAL003,-760.0,USD,FEE0259
LN01322,INV108,2026-01-15,Management Fee,DEAL014,-2100.0,USD,FEE1025
LN01323,INV108,2026-01-15,Admin Fee,DEAL014,-450.0,USD,FEE1026
LN01324,INV108,2026-01-15,Management Fee,DEAL019,-880.0,EUR,FEE1306
LN01325,INV108,2026-01-15,Admin Fee,DEAL019,-450.0,USD,FEE1307
LN01326,INV109,2021-09-01,Capital Contribution,DEAL005,-101000.0,USD,CALL0226
LN01327,INV109,2021-09-01,Structuring Fee,DEAL005,-3030.0,USD,FEE0410
LN01328,INV109,2021-11-05,Capital Contribution,DEAL007,-32000.0,EUR,CALL0301
LN01329,INV109,2021-11-05,Structuring Fee,DEAL007,-1600.0,EUR,FEE0594
LN01330,INV109,2022-03-15,Capital Contribution,DEAL001,-68000.0,USD,CALL0007
LN01331,INV109,2022-03-15,Structuring Fee,DEAL001,-2040.0,USD,FEE0016
LN01332,INV109,2022-08-30,Capital Contribution,DEAL013,-67000.0,USD,CALL0416
LN01333,INV109,2022-08-30,Structuring Fee,DEAL013,-1340.0,USD,FEE0877
LN01334,INV109,2023-01-12,Capital Contribution,DEAL015,-32000.0,USD,CALL0517
LN01335,INV109,2023-01-12,Structuring Fee,DEAL015,-1600.0,USD,FEE1044
LN01336,INV109,2023-02-10,Capital Contribution,DEAL004,-96000.0,GBP,CALL0190
LN01337,INV109,2023-02-10,Structuring Fee,DEAL004,-960.0,GBP,FEE0320
LN01338,INV109,2023-05-19,Capital Contribution,DEAL016,-27000.0,EUR,CALL0553
LN01339,INV109,2023-05-19,Structuring Fee,DEAL016,-1080.0,EUR,FEE1140
LN01340,INV109,2023-07-22,Capital Contribution,DEAL010,-20000.0,GBP,CALL0365
LN01341,INV109,2023-07-22,Structuring Fee,DEAL010,-400.0,GBP,FEE0740
LN01342,INV109,2024-08-20,Exit Proceeds,DEAL007,44000.0,EUR,DIST0012
LN01343,INV109,2024-09-10,Capital Contribution,DEAL014,-9500.0,USD,CALL0464
LN01344,INV109,2024-09-10,Structuring Fee,DEAL014,-760.0,USD,FEE0970
LN01345,INV109,2025-09-25,Capital Contribution,DEAL003,-27600.0,USD,CALL0115
LN01346,INV109,2025-09-25,Structuring Fee,DEAL003,-1840.0,USD,FEE0213
LN01347,INV109,2026-01-15,Management Fee,DEAL001,-680.0,USD,FEE0017
LN01348,INV109,2026-01-15,Admin Fee,DEAL001,-450.0,USD,FEE0018
LN01349,INV109,2026-01-15,Management Fee,DEAL003,-920.0,USD,FEE0214
LN01350,INV109,2026-01-15,Admin Fee,DEAL003,-450.0,USD,FEE0215
LN01351,INV109,2026-01-15,Management Fee,DEAL014,-380.0,USD,FEE0971
LN01352,INV109,2026-01-15,Admin Fee,DEAL014,-450.0,USD,FEE0972
LN01353,INV110,2024-01-22,Capital Contribution,DEAL018,-55000.0,EUR,CALL0612
LN01354,INV110,2024-01-22,Structuring Fee,DEAL018,-2200.0,EUR,FEE1288
LN01355,INV110,2025-09-25,Capital Contribution,DEAL003,-41400.0,USD,CALL0169
LN01356,INV110,2025-09-25,Structuring Fee,DEAL003,-2760.0,USD,FEE0286
LN01357,INV110,2026-01-15,Management Fee,DEAL003,-1380.0,USD,FEE0287
LN01358,INV110,2026-01-15,Admin Fee,DEAL003,-450.0,USD,FEE0288
LN01359,INV110,2026-01-15,Management Fee,DEAL018,-1100.0,EUR,FEE1289
LN01360,INV110,2026-01-15,Admin Fee,DEAL018,-450.0,USD,FEE1290
LN01361,INV111,2023-02-10,Capital Contribution,DEAL004,-25000.0,GBP,CALL0197
LN01362,INV111,2023-02-10,Structuring Fee,DEAL004,-750.0,GBP,FEE0338
LN01363,INV112,2022-01-18,Capital Contribution,DEAL008,-19000.0,USD,CALL0307
LN01364,INV112,2022-01-18,Structuring Fee,DEAL008,-760.0,USD,FEE0600
LN01365,INV112,2022-03-15,Capital Contribution,DEAL001,-61000.0,USD,CALL0011
LN01366,INV112,2022-03-15,Structuring Fee,DEAL001,-2440.0,USD,FEE0026
LN01367,INV112,2022-08-30,Capital Contribution,DEAL013,-16000.0,USD,CALL0429
LN01368,INV112,2022-08-30,Structuring Fee,DEAL013,-640.0,USD,FEE0911
LN01369,INV112,2023-01-12,Capital Contribution,DEAL015,-50000.0,USD,CALL0521
LN01370,INV112,2023-01-12,Structuring Fee,DEAL015,-1500.0,USD,FEE1054
LN01371,INV112,2023-02-10,Capital Contribution,DEAL004,-32000.0,GBP,CALL0203
LN01372,INV112,2023-02-10,Structuring Fee,DEAL004,-960.0,GBP,FEE0352
LN01373,INV112,2023-04-14,Capital Contribution,DEAL011,-72000.0,EUR,CALL0396
LN01374,INV112,2023-04-14,Structuring Fee,DEAL011,-720.0,EUR,FEE0823
LN01375,INV112,2023-11-20,Capital Contribution,DEAL002,-16000.0,USD,CALL0039
LN01376,INV112,2023-11-20,Structuring Fee,DEAL002,-640.0,USD,FEE0099
LN01377,INV112,2024-06-12,Capital Contribution,DEAL006,-110000.0,USD,CALL0269
LN01378,INV112,2024-06-12,Structuring Fee,DEAL006,-4400.0,USD,FEE0531
LN01379,INV112,2024-09-10,Capital Contribution,DEAL014,-22000.0,USD,CALL0444
LN01380,INV112,2024-09-10,Structuring Fee,DEAL014,-1760.0,USD,FEE0941
LN01381,INV112,2025-09-25,Capital Contribution,DEAL003,-25200.0,USD,CALL0067
LN01382,INV112,2025-09-25,Structuring Fee,DEAL003,-1680.0,USD,FEE0152
LN01383,INV112,2026-01-15,Management Fee,DEAL002,-320.0,USD,FEE0100
LN01384,INV112,2026-01-15,Admin Fee,DEAL002,-450.0,USD,FEE0101
LN01385,INV112,2026-01-15,Management Fee,DEAL004,-480.0,GBP,FEE0353
LN01386,INV112,2026-01-15,Admin Fee,DEAL004,-450.0,USD,FEE0354
LN01387,INV112,2026-01-15,Management Fee,DEAL006,-2200.0,USD,FEE0532
LN01388,INV112,2026-01-15,Admin Fee,DEAL006,-450.0,USD,FEE0533
LN01389,INV112,2026-01-15,Management Fee,DEAL015,-750.0,USD,FEE1055
LN01390,INV112,2026-01-15,Admin Fee,DEAL015,-450.0,USD,FEE1056
