fee_id,allocation_id,investor_id,deal_id,fee_type,period,fee_rate_pct,basis,amount,currency,due_date,status
FEE0940,ALC0372,INV042,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0941,ALC0373,INV112,DEAL014,Structuring Fee,2024,4.0,Commitment,1760.0,USD,2024-09-10,Paid
FEE0942,ALC0373,INV112,DEAL014,Management Fee,2026,2.0,Commitment,880.0,USD,2026-05-01,Overdue
FEE0943,ALC0373,INV112,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE0944,ALC0374,INV072,DEAL014,Structuring Fee,2024,4.0,Commitment,3400.0,USD,2024-09-10,Paid
FEE0945,ALC0374,INV072,DEAL014,Management Fee,2026,2.0,Commitment,1700.0,USD,2026-07-15,Upcoming
FEE0946,ALC0374,INV072,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0947,ALC0375,INV010,DEAL014,Structuring Fee,2024,2.0,Commitment,3480.0,USD,2024-09-10,Paid
FEE0948,ALC0375,INV010,DEAL014,Management Fee,2026,2.0,Commitment,3480.0,USD,2026-05-01,Overdue
FEE0949,ALC0375,INV010,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE0950,ALC0376,INV091,DEAL014,Structuring Fee,2024,4.0,Commitment,1600.0,USD,2024-09-10,Paid
FEE0951,ALC0376,INV091,DEAL014,Management Fee,2026,2.0,Commitment,800.0,USD,2026-07-15,Upcoming
FEE0952,ALC0376,INV091,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0953,ALC0377,INV034,DEAL014,Structuring Fee,2024,4.0,Commitment,920.0,USD,2024-09-10,Paid
FEE0954,ALC0377,INV034,DEAL014,Management Fee,2026,2.0,Commitment,460.0,USD,2026-05-01,Overdue
FEE0955,ALC0377,INV034,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE0956,ALC0378,INV062,DEAL014,Structuring Fee,2024,4.0,Commitment,3240.0,USD,2024-09-10,Paid
FEE0957,ALC0378,INV062,DEAL014,Management Fee,2026,2.0,Commitment,1620.0,USD,2026-07-15,Upcoming
FEE0958,ALC0378,INV062,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0959,ALC0379,INV090,DEAL014,Structuring Fee,2024,4.0,Commitment,3080.0,USD,2024-09-10,Paid
FEE0960,ALC0379,INV090,DEAL014,Management Fee,2026,2.0,Commitment,1540.0,USD,2026-05-01,Overdue
FEE0961,ALC0379,INV090,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE0962,ALC0380,INV018,DEAL014,Structuring Fee,2024,4.0,Commitment,1520.0,USD,2024-09-10,Paid
FEE0963,ALC0380,INV018,DEAL014,Management Fee,2026,1.0,Commitment,380.0,USD,2026-07-15,Upcoming
FEE0964,ALC0381,INV049,DEAL014,Structuring Fee,2024,4.0,Commitment,1080.0,USD,2024-09-10,Paid
FEE0965,ALC0381,INV049,DEAL014,Management Fee,2026,2.0,Commitment,540.0,USD,2026-01-15,Paid
FEE0966,ALC0381,INV049,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE0967,ALC0382,INV096,DEAL014,Structuring Fee,2024,4.0,Commitment,6320.0,USD,2024-09-10,Paid
FEE0968,ALC0382,INV096,DEAL014,Management Fee,2026,2.0,Commitment,3160.0,USD,2026-07-15,Upcoming
FEE0969,ALC0382,INV096,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0970,ALC0383,INV109,DEAL014,Structuring Fee,2024,4.0,Commitment,760.0,USD,2024-09-10,Paid
FEE0971,ALC0383,INV109,DEAL014,Management Fee,2026,2.0,Commitment,380.0,USD,2026-01-15,Paid
FEE0972,ALC0383,INV109,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE0973,ALC0384,INV081,DEAL014,Structuring Fee,2024,4.0,Commitment,680.0,USD,2024-09-10,Paid
FEE0974,ALC0384,INV081,DEAL014,Management Fee,2026,2.0,Commitment,340.0,USD,2026-07-15,Upcoming
FEE0975,ALC0384,INV081,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0976,ALC0385,INV003,DEAL014,Management Fee,2026,2.0,Commitment,700.0,USD,2026-01-15,Paid
FEE0977,ALC0386,INV041,DEAL014,Structuring Fee,2024,2.0,Commitment,1280.0,USD,2024-09-10,Paid
FEE0978,ALC0386,INV041,DEAL014,Management Fee,2026,1.5,Commitment,960.0,USD,2026-05-01,Overdue
FEE0979,ALC0386,INV041,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE0980,ALC0387,INV030,DEAL014,Structuring Fee,2024,4.0,Commitment,2600.0,USD,2024-09-10,Paid
FEE0981,ALC0387,INV030,DEAL014,Management Fee,2026,2.0,Commitment,1300.0,USD,2026-07-15,Upcoming
FEE0982,ALC0387,INV030,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0983,ALC0388,INV026,DEAL014,Structuring Fee,2024,4.0,Commitment,5920.0,USD,2024-09-10,Paid
FEE0984,ALC0388,INV026,DEAL014,Management Fee,2026,2.0,Commitment,2960.0,USD,2026-05-01,Overdue
FEE0985,ALC0388,INV026,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE0986,ALC0389,INV040,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0987,ALC0390,INV056,DEAL014,Structuring Fee,2024,4.0,Commitment,640.0,USD,2024-09-10,Paid
FEE0988,ALC0390,INV056,DEAL014,Management Fee,2026,1.5,Commitment,240.0,USD,2026-01-15,Paid
FEE0989,ALC0390,INV056,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE0990,ALC0391,INV093,DEAL014,Structuring Fee,2024,4.0,Commitment,1480.0,USD,2024-09-10,Paid
FEE0991,ALC0391,INV093,DEAL014,Management Fee,2026,1.0,Commitment,370.0,USD,2026-07-15,Upcoming
FEE0992,ALC0391,INV093,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE0993,ALC0392,INV106,DEAL014,Structuring Fee,2024,2.0,Commitment,520.0,USD,2024-09-10,Paid
FEE0994,ALC0392,INV106,DEAL014,Management Fee,2026,2.0,Commitment,520.0,USD,2026-01-15,Paid
FEE0995,ALC0393,INV061,DEAL014,Structuring Fee,2024,4.0,Commitment,400.0,USD,2024-09-10,Paid
FEE0996,ALC0393,INV061,DEAL014,Management Fee,2026,2.0,Commitment,200.0,USD,2026-05-01,Overdue
FEE0997,ALC0394,INV053,DEAL014,Structuring Fee,2024,4.0,Commitment,3760.0,USD,2024-09-10,Paid
FEE0998,ALC0394,INV053,DEAL014,Management Fee,2026,2.0,Commitment,1880.0,USD,2026-07-15,Upcoming
FEE0999,ALC0394,INV053,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1000,ALC0395,INV066,DEAL014,Structuring Fee,2024,4.0,Commitment,1680.0,USD,2024-09-10,Paid
FEE1001,ALC0395,INV066,DEAL014,Management Fee,2026,1.5,Commitment,630.0,USD,2026-01-15,Paid
FEE1002,ALC0396,INV043,DEAL014,Structuring Fee,2024,4.0,Commitment,440.0,USD,2024-09-10,Paid
FEE1003,ALC0396,INV043,DEAL014,Management Fee,2026,2.0,Commitment,220.0,USD,2026-07-15,Upcoming
FEE1004,ALC0396,INV043,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1005,ALC0397,INV082,DEAL014,Structuring Fee,2024,4.0,Commitment,2280.0,USD,2024-09-10,Paid
FEE1006,ALC0397,INV082,DEAL014,Management Fee,2026,2.0,Commitment,1140.0,USD,2026-01-15,Paid
FEE1007,ALC0397,INV082,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1008,ALC0398,INV017,DEAL014,Management Fee,2026,2.0,Commitment,1560.0,USD,2026-05-01,Overdue
FEE1009,ALC0399,INV051,DEAL014,Structuring Fee,2024,4.0,Commitment,2200.0,USD,2024-09-10,Paid
FEE1010,ALC0399,INV051,DEAL014,Management Fee,2026,2.0,Commitment,1100.0,USD,2026-07-15,Upcoming
FEE1011,ALC0399,INV051,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1012,ALC0400,INV097,DEAL014,Structuring Fee,2024,4.0,Commitment,880.0,USD,2024-09-10,Paid
FEE1013,ALC0400,INV097,DEAL014,Management Fee,2026,2.0,Commitment,440.0,USD,2026-01-15,Paid
FEE1014,ALC0400,INV097,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1015,ALC0401,INV084,DEAL014,Structuring Fee,2024,4.0,Commitment,2320.0,USD,2024-09-10,Paid
FEE1016,ALC0401,INV084,DEAL014,Management Fee,2026,2.0,Commitment,1160.0,USD,2026-07-15,Upcoming
FEE1017,ALC0401,INV084,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1018,ALC0402,INV105,DEAL014,Structuring Fee,2024,4.0,Commitment,1680.0,USD,2024-09-10,Paid
FEE1019,ALC0402,INV105,DEAL014,Management Fee,2026,2.0,Commitment,840.0,USD,2026-01-15,Paid
FEE1020,ALC0402,INV105,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1021,ALC0403,INV046,DEAL014,Structuring Fee,2024,3.0,Commitment,2100.0,USD,2024-09-10,Paid
FEE1022,ALC0403,INV046,DEAL014,Management Fee,2026,2.0,Commitment,1400.0,USD,2026-07-15,Upcoming
FEE1023,ALC0403,INV046,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1024,ALC0404,INV108,DEAL014,Structuring Fee,2024,4.0,Commitment,4200.0,USD,2024-09-10,Paid
FEE1025,ALC0404,INV108,DEAL014,Management Fee,2026,2.0,Commitment,2100.0,USD,2026-01-15,Paid
FEE1026,ALC0404,INV108,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1027,ALC0405,INV067,DEAL014,Structuring Fee,2024,4.0,Commitment,760.0,USD,2024-09-10,Paid
FEE1028,ALC0405,INV067,DEAL014,Management Fee,2026,2.0,Commitment,380.0,USD,2026-07-15,Upcoming
FEE1029,ALC0405,INV067,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1030,ALC0406,INV069,DEAL014,Structuring Fee,2024,4.0,Commitment,1080.0,USD,2024-09-10,Paid
FEE1031,ALC0406,INV069,DEAL014,Management Fee,2026,2.0,Commitment,540.0,USD,2026-01-15,Paid
FEE1032,ALC0406,INV069,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1033,ALC0407,INV050,DEAL014,Structuring Fee,2024,4.0,Commitment,2120.0,USD,2024-09-10,Paid
FEE1034,ALC0407,INV050,DEAL014,Management Fee,2026,2.0,Commitment,1060.0,USD,2026-07-15,Upcoming
FEE1035,ALC0407,INV050,DEAL014,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1036,ALC0408,INV013,DEAL015,Structuring Fee,2023,5.0,Commitment,3400.0,USD,2023-01-12,Paid
FEE1037,ALC0408,INV013,DEAL015,Management Fee,2026,2.0,Commitment,1360.0,USD,2026-01-15,Paid
FEE1038,ALC0408,INV013,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1039,ALC0409,INV087,DEAL015,Structuring Fee,2023,5.0,Commitment,550.0,USD,2023-01-12,Paid
FEE1040,ALC0409,INV087,DEAL015,Management Fee,2026,2.0,Commitment,220.0,USD,2026-07-15,Upcoming
FEE1041,ALC0409,INV087,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1042,ALC0410,INV090,DEAL015,Management Fee,2026,2.0,Commitment,420.0,USD,2026-01-15,Paid
FEE1043,ALC0410,INV090,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1044,ALC0411,INV109,DEAL015,Structuring Fee,2023,5.0,Commitment,1600.0,USD,2023-01-12,Paid
FEE1045,ALC0411,INV109,DEAL015,Management Fee,2026,2.0,Commitment,640.0,USD,2026-07-15,Upcoming
FEE1046,ALC0412,INV014,DEAL015,Structuring Fee,2023,5.0,Commitment,3450.0,USD,2023-01-12,Paid
FEE1047,ALC0412,INV014,DEAL015,Management Fee,2026,1.0,Commitment,690.0,USD,2026-07-15,Upcoming
FEE1048,ALC0412,INV014,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1049,ALC0413,INV017,DEAL015,Management Fee,2026,2.0,Commitment,960.0,USD,2026-01-15,Paid
FEE1050,ALC0413,INV017,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1051,ALC0414,INV041,DEAL015,Structuring Fee,2023,5.0,Commitment,3300.0,USD,2023-01-12,Paid
FEE1052,ALC0414,INV041,DEAL015,Management Fee,2026,2.0,Commitment,1320.0,USD,2026-07-15,Upcoming
FEE1053,ALC0414,INV041,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1054,ALC0415,INV112,DEAL015,Structuring Fee,2023,3.0,Commitment,1500.0,USD,2023-01-12,Paid
FEE1055,ALC0415,INV112,DEAL015,Management Fee,2026,1.5,Commitment,750.0,USD,2026-01-15,Paid
FEE1056,ALC0415,INV112,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1057,ALC0416,INV093,DEAL015,Management Fee,2026,1.0,Commitment,460.0,USD,2026-07-15,Upcoming
FEE1058,ALC0416,INV093,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1059,ALC0417,INV094,DEAL015,Structuring Fee,2023,5.0,Commitment,5150.0,USD,2023-01-12,Paid
FEE1060,ALC0417,INV094,DEAL015,Management Fee,2026,2.0,Commitment,2060.0,USD,2026-01-15,Paid
FEE1061,ALC0417,INV094,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1062,ALC0418,INV084,DEAL015,Structuring Fee,2023,5.0,Commitment,1850.0,USD,2023-01-12,Paid
FEE1063,ALC0418,INV084,DEAL015,Management Fee,2026,2.0,Commitment,740.0,USD,2026-07-15,Upcoming
FEE1064,ALC0418,INV084,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1065,ALC0419,INV044,DEAL015,Structuring Fee,2023,5.0,Commitment,2050.0,USD,2023-01-12,Paid
FEE1066,ALC0419,INV044,DEAL015,Management Fee,2026,2.0,Commitment,820.0,USD,2026-01-15,Paid
FEE1067,ALC0419,INV044,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1068,ALC0420,INV074,DEAL015,Structuring Fee,2023,3.0,Commitment,2160.0,USD,2023-01-12,Paid
FEE1069,ALC0420,INV074,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1070,ALC0421,INV035,DEAL015,Structuring Fee,2023,5.0,Commitment,1550.0,USD,2023-01-12,Paid
FEE1071,ALC0421,INV035,DEAL015,Management Fee,2026,2.0,Commitment,620.0,USD,2026-07-15,Upcoming
FEE1072,ALC0422,INV096,DEAL015,Structuring Fee,2023,4.0,Commitment,5320.0,USD,2023-01-12,Paid
FEE1073,ALC0422,INV096,DEAL015,Management Fee,2026,2.0,Commitment,2660.0,USD,2026-01-15,Paid
FEE1074,ALC0422,INV096,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1075,ALC0423,INV102,DEAL015,Structuring Fee,2023,5.0,Commitment,1900.0,USD,2023-01-12,Paid
FEE1076,ALC0423,INV102,DEAL015,Management Fee,2026,2.0,Commitment,760.0,USD,2026-07-15,Upcoming
FEE1077,ALC0423,INV102,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1078,ALC0424,INV034,DEAL015,Structuring Fee,2023,5.0,Commitment,1700.0,USD,2023-01-12,Paid
FEE1079,ALC0424,INV034,DEAL015,Management Fee,2026,2.0,Commitment,680.0,USD,2026-01-15,Paid
FEE1080,ALC0424,INV034,DEAL015,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1081,ALC0425,INV014,DEAL016,Structuring Fee,2023,4.0,Commitment,2240.0,EUR,2023-05-19,Paid
FEE1082,ALC0425,INV014,DEAL016,Management Fee,2026,2.5,Commitment,1400.0,EUR,2026-07-15,Upcoming
FEE1083,ALC0426,INV016,DEAL016,Structuring Fee,2023,4.0,Commitment,1000.0,EUR,2023-05-19,Paid
FEE1084,ALC0426,INV016,DEAL016,Management Fee,2026,2.5,Commitment,625.0,EUR,2026-01-15,Paid
FEE1085,ALC0426,INV016,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1086,ALC0427,INV007,DEAL016,Structuring Fee,2023,4.0,Commitment,31000.0,EUR,2023-05-19,Paid
FEE1087,ALC0427,INV007,DEAL016,Management Fee,2026,2.5,Commitment,19375.0,EUR,2026-07-15,Upcoming
FEE1088,ALC0427,INV007,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1089,ALC0428,INV050,DEAL016,Structuring Fee,2023,4.0,Commitment,640.0,EUR,2023-05-19,Paid
FEE1090,ALC0428,INV050,DEAL016,Management Fee,2026,2.5,Commitment,400.0,EUR,2026-01-15,Paid
FEE1091,ALC0428,INV050,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1092,ALC0429,INV084,DEAL016,Structuring Fee,2023,4.0,Commitment,800.0,EUR,2023-05-19,Paid
FEE1093,ALC0429,INV084,DEAL016,Management Fee,2026,2.5,Commitment,500.0,EUR,2026-07-15,Upcoming
FEE1094,ALC0429,INV084,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1095,ALC0430,INV058,DEAL016,Management Fee,2026,2.5,Commitment,1225.0,EUR,2026-07-15,Upcoming
FEE1096,ALC0430,INV058,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1097,ALC0431,INV066,DEAL016,Structuring Fee,2023,4.0,Commitment,1440.0,EUR,2023-05-19,Paid
FEE1098,ALC0431,INV066,DEAL016,Management Fee,2026,2.5,Commitment,900.0,EUR,2026-05-01,Overdue
FEE1099,ALC0431,INV066,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1100,ALC0432,INV085,DEAL016,Structuring Fee,2023,4.0,Commitment,2800.0,EUR,2023-05-19,Paid
FEE1101,ALC0432,INV085,DEAL016,Management Fee,2026,2.0,Commitment,1400.0,EUR,2026-07-15,Upcoming
FEE1102,ALC0432,INV085,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1103,ALC0433,INV005,DEAL016,Structuring Fee,2023,4.0,Commitment,1200.0,EUR,2023-05-19,Paid
FEE1104,ALC0433,INV005,DEAL016,Management Fee,2026,2.5,Commitment,750.0,EUR,2026-05-01,Overdue
FEE1105,ALC0433,INV005,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1106,ALC0434,INV041,DEAL016,Structuring Fee,2023,3.0,Commitment,2160.0,EUR,2023-05-19,Paid
FEE1107,ALC0434,INV041,DEAL016,Management Fee,2026,2.5,Commitment,1800.0,EUR,2026-07-15,Upcoming
FEE1108,ALC0435,INV095,DEAL016,Structuring Fee,2023,4.0,Commitment,1520.0,EUR,2023-05-19,Paid
FEE1109,ALC0435,INV095,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1110,ALC0436,INV010,DEAL016,Management Fee,2026,1.5,Commitment,570.0,EUR,2026-05-01,Overdue
FEE1111,ALC0437,INV003,DEAL016,Structuring Fee,2023,4.0,Commitment,1160.0,EUR,2023-05-19,Paid
FEE1112,ALC0437,INV003,DEAL016,Management Fee,2026,2.5,Commitment,725.0,EUR,2026-07-15,Upcoming
FEE1113,ALC0437,INV003,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1114,ALC0438,INV042,DEAL016,Structuring Fee,2023,4.0,Commitment,1560.0,EUR,2023-05-19,Paid
FEE1115,ALC0438,INV042,DEAL016,Management Fee,2026,2.5,Commitment,975.0,EUR,2026-01-15,Paid
FEE1116,ALC0439,INV052,DEAL016,Structuring Fee,2023,4.0,Commitment,3240.0,EUR,2023-05-19,Paid
FEE1117,ALC0439,INV052,DEAL016,Management Fee,2026,2.5,Commitment,2025.0,EUR,2026-07-15,Upcoming
FEE1118,ALC0439,INV052,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1119,ALC0440,INV038,DEAL016,Structuring Fee,2023,4.0,Commitment,2360.0,EUR,2023-05-19,Paid
FEE1120,ALC0440,INV038,DEAL016,Management Fee,2026,2.5,Commitment,1475.0,EUR,2026-01-15,Paid
FEE1121,ALC0440,INV038,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1122,ALC0441,INV044,DEAL016,Structuring Fee,2023,4.0,Commitment,8280.0,EUR,2023-05-19,Paid
FEE1123,ALC0441,INV044,DEAL016,Management Fee,2026,2.5,Commitment,5175.0,EUR,2026-07-15,Upcoming
FEE1124,ALC0441,INV044,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1125,ALC0442,INV033,DEAL016,Structuring Fee,2023,4.0,Commitment,4560.0,EUR,2023-05-19,Paid
FEE1126,ALC0442,INV033,DEAL016,Management Fee,2026,2.5,Commitment,2850.0,EUR,2026-01-15,Paid
FEE1127,ALC0442,INV033,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1128,ALC0443,INV106,DEAL016,Structuring Fee,2023,4.0,Commitment,7720.0,EUR,2023-05-19,Paid
FEE1129,ALC0443,INV106,DEAL016,Management Fee,2026,2.5,Commitment,4825.0,EUR,2026-07-15,Upcoming
FEE1130,ALC0443,INV106,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1131,ALC0444,INV053,DEAL016,Structuring Fee,2023,4.0,Commitment,6040.0,EUR,2023-05-19,Paid
FEE1132,ALC0444,INV053,DEAL016,Management Fee,2026,2.5,Commitment,3775.0,EUR,2026-01-15,Paid
FEE1133,ALC0444,INV053,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1134,ALC0445,INV056,DEAL016,Structuring Fee,2023,4.0,Commitment,3200.0,EUR,2023-05-19,Paid
FEE1135,ALC0445,INV056,DEAL016,Management Fee,2026,2.5,Commitment,2000.0,EUR,2026-07-15,Upcoming
FEE1136,ALC0445,INV056,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1137,ALC0446,INV105,DEAL016,Structuring Fee,2023,4.0,Commitment,960.0,EUR,2023-05-19,Paid
FEE1138,ALC0446,INV105,DEAL016,Management Fee,2026,2.5,Commitment,600.0,EUR,2026-01-15,Paid
FEE1139,ALC0446,INV105,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1140,ALC0447,INV109,DEAL016,Structuring Fee,2023,4.0,Commitment,1080.0,EUR,2023-05-19,Paid
FEE1141,ALC0447,INV109,DEAL016,Management Fee,2026,2.5,Commitment,675.0,EUR,2026-07-15,Upcoming
FEE1142,ALC0447,INV109,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1143,ALC0448,INV096,DEAL016,Structuring Fee,2023,4.0,Commitment,3160.0,EUR,2023-05-19,Paid
FEE1144,ALC0448,INV096,DEAL016,Management Fee,2026,2.5,Commitment,1975.0,EUR,2026-01-15,Paid
FEE1145,ALC0448,INV096,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1146,ALC0449,INV062,DEAL016,Structuring Fee,2023,4.0,Commitment,1280.0,EUR,2023-05-19,Paid
FEE1147,ALC0449,INV062,DEAL016,Management Fee,2026,2.5,Commitment,800.0,EUR,2026-07-15,Upcoming
FEE1148,ALC0450,INV059,DEAL016,Structuring Fee,2023,4.0,Commitment,2560.0,EUR,2023-05-19,Paid
FEE1149,ALC0450,INV059,DEAL016,Management Fee,2026,2.5,Commitment,1600.0,EUR,2026-07-15,Upcoming
FEE1150,ALC0450,INV059,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1151,ALC0451,INV040,DEAL016,Structuring Fee,2023,4.0,Commitment,2280.0,EUR,2023-05-19,Paid
FEE1152,ALC0451,INV040,DEAL016,Management Fee,2026,2.5,Commitment,1425.0,EUR,2026-05-01,Overdue
FEE1153,ALC0452,INV087,DEAL016,Structuring Fee,2023,4.0,Commitment,1560.0,EUR,2023-05-19,Paid
FEE1154,ALC0452,INV087,DEAL016,Management Fee,2026,2.5,Commitment,975.0,EUR,2026-07-15,Upcoming
FEE1155,ALC0452,INV087,DEAL016,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1156,ALC0453,INV017,DEAL017,Structuring Fee,2024,4.0,Commitment,2480.0,GBP,2024-03-08,Paid
FEE1157,ALC0453,INV017,DEAL017,Management Fee,2026,2.0,Commitment,1240.0,GBP,2026-01-15,Paid
FEE1158,ALC0453,INV017,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1159,ALC0454,INV004,DEAL017,Structuring Fee,2024,4.0,Commitment,28000.0,GBP,2024-03-08,Paid
FEE1160,ALC0454,INV004,DEAL017,Management Fee,2026,2.0,Commitment,14000.0,GBP,2026-07-15,Upcoming
FEE1161,ALC0454,INV004,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1162,ALC0455,INV019,DEAL017,Structuring Fee,2024,4.0,Commitment,1560.0,GBP,2024-03-08,Paid
FEE1163,ALC0455,INV019,DEAL017,Management Fee,2026,2.0,Commitment,780.0,GBP,2026-01-15,Paid
FEE1164,ALC0455,INV019,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1165,ALC0456,INV062,DEAL017,Management Fee,2026,2.0,Commitment,680.0,GBP,2026-07-15,Upcoming
FEE1166,ALC0457,INV105,DEAL017,Structuring Fee,2024,4.0,Commitment,2720.0,GBP,2024-03-08,Paid
FEE1167,ALC0457,INV105,DEAL017,Management Fee,2026,2.0,Commitment,1360.0,GBP,2026-07-15,Upcoming
FEE1168,ALC0457,INV105,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1169,ALC0458,INV033,DEAL017,Structuring Fee,2024,2.0,Commitment,500.0,GBP,2024-03-08,Paid
FEE1170,ALC0458,INV033,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1171,ALC0459,INV043,DEAL017,Structuring Fee,2024,4.0,Commitment,1080.0,GBP,2024-03-08,Paid
FEE1172,ALC0459,INV043,DEAL017,Management Fee,2026,2.0,Commitment,540.0,GBP,2026-07-15,Upcoming
FEE1173,ALC0459,INV043,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1174,ALC0460,INV067,DEAL017,Structuring Fee,2024,4.0,Commitment,1760.0,GBP,2024-03-08,Paid
